Id,Date,GrossSales,SalesForecast,BreadDescDBString
266,11/26/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
267,11/13/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
268,11/14/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
269,11/15/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
270,11/16/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
271,11/17/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
272,11/18/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
273,11/19/2017 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=1;Id=-1
274,1/29/2018 4:00:00 AM,1688.41,1800,Name=Sourdough;BeginInventory=280;FreezerCount=0;Delivery=160;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=55;FreezerCount=0;Delivery=36;Backup=16;ParFactor=30.69836;Id=-1
275,1/30/2018 4:00:00 AM,1513.12,0,Name=Sourdough;BeginInventory=136;FreezerCount=0;Delivery=176;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=64;FreezerCount=0;Delivery=32;Backup=16;ParFactor=30.69836;Id=-1
276,1/31/2018 4:00:00 AM,1661.28,0,Name=Sourdough;BeginInventory=181;FreezerCount=160;Delivery=144;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=66;FreezerCount=0;Delivery=32;Backup=16;ParFactor=30.69836;Id=-1
277,2/1/2018 4:00:00 AM,1747.75,0,Name=Sourdough;BeginInventory=162;FreezerCount=160;Delivery=160;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=57;FreezerCount=0;Delivery=29;Backup=16;ParFactor=30.69836;Id=-1
278,2/2/2018 4:00:00 AM,3300.05,0,Name=Sourdough;BeginInventory=153;FreezerCount=160;Delivery=172;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=69;FreezerCount=0;Delivery=64;Backup=16;ParFactor=30.69836;Id=-1
279,2/3/2018 4:00:00 AM,3931.48,0,Name=Sourdough;BeginInventory=72;FreezerCount=96;Delivery=768;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=43;FreezerCount=0;Delivery=208;Backup=16;ParFactor=30.69836;Id=-1
280,2/4/2018 4:00:00 AM,1801.81,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=48;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=16;ParFactor=30.69836;Id=-1
281,2/5/2018 4:00:00 AM,1471.85,0,Name=Sourdough;BeginInventory=272;Delivery=0;Backup=0;FreezerCount=96;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=137;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
282,2/6/2018 4:00:00 AM,1545.56,0,Name=Sourdough;BeginInventory=147;FreezerCount=96;Delivery=144;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=98;FreezerCount=0;Delivery=16;Backup=0;ParFactor=30.15893;Id=-1
283,2/7/2018 4:00:00 AM,1507.29,0,Name=Sourdough;BeginInventory=161;FreezerCount=96;Delivery=160;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=89;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
284,2/8/2018 4:00:00 AM,1674.6,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
285,2/9/2018 4:00:00 AM,48.26,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
286,2/10/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.69836;Id=-1
287,2/11/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.030036;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.69836;Id=-1
288,2/12/2018 4:00:00 AM,1462.8,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
289,2/13/2018 4:00:00 AM,283.21,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
290,2/14/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
291,2/15/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
292,2/16/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
293,2/17/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
294,2/18/2018 4:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
295,2/12/2018 12:00:00 AM,1462.8,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
296,2/13/2018 12:00:00 AM,1498.56,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
297,2/14/2018 12:00:00 AM,2486.38,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
298,2/15/2018 12:00:00 AM,1808.98,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
299,2/16/2018 12:00:00 AM,3204.98,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
300,2/17/2018 12:00:00 AM,3314.34,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
301,2/18/2018 12:00:00 AM,1094.52,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
302,2/5/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
303,2/6/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
304,2/7/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
305,2/8/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
306,2/9/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
307,2/10/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
308,2/11/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
309,1/29/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
310,1/30/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
311,1/31/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
312,2/1/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
313,2/2/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
314,2/3/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
315,2/4/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=6.580895;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=30.15893;Id=-1
316,2/19/2018 12:00:00 AM,2617.75,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
317,2/20/2018 12:00:00 AM,1609.83,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
318,2/21/2018 12:00:00 AM,1665.54,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
319,2/22/2018 12:00:00 AM,2127.24,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
320,2/23/2018 12:00:00 AM,2987.08,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
321,2/24/2018 12:00:00 AM,3057.43,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
322,2/25/2018 12:00:00 AM,470.97,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=4.259459;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.77332;Id=-1
323,2/26/2018 12:00:00 AM,1334.62,0,Name=Sourdough;BeginInventory=133;FreezerCount=0;Delivery=176;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=112;FreezerCount=0;Delivery=32;Backup=0;ParFactor=16.94203;Id=-1
324,2/27/2018 12:00:00 AM,1506.55,0,Name=Sourdough;BeginInventory=182;FreezerCount=0;Delivery=192;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=83;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.94203;Id=-1
325,2/28/2018 12:00:00 AM,1697.19,0,Name=Sourdough;BeginInventory=206;FreezerCount=0;Delivery=160;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=38;FreezerCount=0;Delivery=32;Backup=0;ParFactor=16.94203;Id=-1
326,3/1/2018 12:00:00 AM,1721.96,0,Name=Sourdough;BeginInventory=256;FreezerCount=64;Delivery=80;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=64;FreezerCount=0;Delivery=32;Backup=0;ParFactor=16.94203;Id=-1
327,3/2/2018 12:00:00 AM,3130.25,0,Name=Sourdough;BeginInventory=279;FreezerCount=80;Delivery=0;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=77;FreezerCount=0;Delivery=0;Backup=0;ParFactor=16.94203;Id=-1
328,3/3/2018 12:00:00 AM,3140.02,0,Name=Sourdough;BeginInventory=167;FreezerCount=0;Delivery=576;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=41;FreezerCount=0;Delivery=96;Backup=0;ParFactor=16.94203;Id=-1
329,3/4/2018 12:00:00 AM,2407.33,0,Name=Sourdough;BeginInventory=229;FreezerCount=176;Delivery=0;Backup=0;ParFactor=4.961641;Id=-1|Name=Whole Wheat;BeginInventory=64;FreezerCount=16;Delivery=0;Backup=0;ParFactor=16.94203;Id=-1
330,3/5/2018 12:00:00 AM,1457.65,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
331,3/6/2018 12:00:00 AM,1429.46,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
332,3/7/2018 12:00:00 AM,1614.19,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
333,3/8/2018 12:00:00 AM,1947.02,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
334,3/9/2018 12:00:00 AM,3645.7,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
335,3/10/2018 12:00:00 AM,3095.1,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
336,3/11/2018 12:00:00 AM,817.67,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
337,3/12/2018 12:00:00 AM,1950.54,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
338,3/13/2018 12:00:00 AM,2108.97,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
339,3/14/2018 12:00:00 AM,1529.53,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
340,3/15/2018 12:00:00 AM,1459.95,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
341,3/16/2018 12:00:00 AM,348.94,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
342,3/17/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=49.13789;Id=-1
343,3/18/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=49.13789;Id=-1